Tipo,Região,Vendedor,Mês,Ano,Preço
Fuji,São Paulo (capital),atacado,4,2015,554.83
Fuji,São Paulo (capital),atacado,4,2016,766.46
Fuji,São Paulo (capital),atacado,4,2017,456.5
Fuji,São Paulo (capital),atacado,4,2018,380.25
Fuji,São Paulo (capital),atacado,4,2019,426.67
Fuji,São Paulo (capital),atacado,4,2020,769.75
Fuji,São Paulo (capital),atacado,4,2021,619.02
Fuji,São Paulo (capital),atacado,4,2022,826.84
Fuji,São Paulo (capital),atacado,4,2023,564.99
Fuji,São Paulo (capital),atacado,5,2008,296.3
Fuji,São Paulo (capital),atacado,5,2009,355.05
Fuji,São Paulo (capital),atacado,5,2010,409.0
Fuji,São Paulo (capital),atacado,5,2011,482.69
Fuji,São Paulo (capital),atacado,5,2012,307.0
Fuji,São Paulo (capital),atacado,5,2013,625.89
Fuji,São Paulo (capital),atacado,5,2014,596.33
Fuji,São Paulo (capital),atacado,5,2015,393.5
Fuji,São Paulo (capital),atacado,5,2016,678.51
Fuji,São Paulo (capital),atacado,5,2017,423.03
Fuji,São Paulo (capital),atacado,5,2018,492.33
Fuji,São Paulo (capital),atacado,5,2019,451.75
Fuji,São Paulo (capital),atacado,5,2020,548.67
Fuji,São Paulo (capital),atacado,5,2021,469.39
Fuji,São Paulo (capital),atacado,5,2022,775.5
Fuji,São Paulo (capital),atacado,5,2023,543.33
Fuji,São Paulo (capital),atacado,6,2008,287.55
Fuji,São Paulo (capital),atacado,6,2009,351.82
Fuji,São Paulo (capital),atacado,6,2010,409.35
Fuji,São Paulo (capital),atacado,6,2011,612.39
Fuji,São Paulo (capital),atacado,6,2012,377.01
Fuji,São Paulo (capital),atacado,6,2013,588.67
Fuji,São Paulo (capital),atacado,6,2014,385.33
Fuji,São Paulo (capital),atacado,6,2015,409.22
Fuji,São Paulo (capital),atacado,6,2016,948.17
Fuji,São Paulo (capital),atacado,6,2017,485.59000000000003
Fuji,São Paulo (capital),atacado,6,2018,518.17
Fuji,São Paulo (capital),atacado,6,2019,452.29
Fuji,São Paulo (capital),atacado,6,2020,518.3199999999999
Fuji,São Paulo (capital),atacado,6,2021,563.12
Fuji,São Paulo (capital),atacado,6,2022,997.33
Fuji,São Paulo (capital),atacado,6,2023,996.6500000000001
Fuji,São Paulo (capital),atacado,7,2008,357.03
Fuji,São Paulo (capital),atacado,7,2009,547.71
Fuji,São Paulo (capital),atacado,7,2010,562.59
Fuji,São Paulo (capital),atacado,7,2011,517.02
Fuji,São Paulo (capital),atacado,7,2012,390.3
Fuji,São Paulo (capital),atacado,7,2013,689.41
Fuji,São Paulo (capital),atacado,7,2014,624.26
Fuji,São Paulo (capital),atacado,7,2015,527.86
Fuji,São Paulo (capital),atacado,7,2016,672.11
Fuji,São Paulo (capital),atacado,7,2017,368.91
Fuji,São Paulo (capital),atacado,7,2018,481.76
Fuji,São Paulo (capital),atacado,7,2019,454.02
Fuji,São Paulo (capital),atacado,7,2020,835.66
Fuji,São Paulo (capital),atacado,7,2021,671.25
Fuji,São Paulo (capital),atacado,7,2022,709.75
Fuji,São Paulo (capital),atacado,7,2023,970.0
Fuji,São Paulo (capital),atacado,8,2008,313.24
Fuji,São Paulo (capital),atacado,8,2009,480.91
Fuji,São Paulo (capital),atacado,8,2010,475.13
Fuji,São Paulo (capital),atacado,8,2011,571.29
Fuji,São Paulo (capital),atacado,8,2012,385.81
Fuji,São Paulo (capital),atacado,8,2013,768.19
Fuji,São Paulo (capital),atacado,8,2014,633.9300000000001
Fuji,São Paulo (capital),atacado,8,2015,473.0
Fuji,São Paulo (capital),atacado,8,2016,667.92
Fuji,São Paulo (capital),atacado,8,2017,466.1
Fuji,São Paulo (capital),atacado,8,2018,588.75
Fuji,São Paulo (capital),atacado,8,2019,608.92
Fuji,São Paulo (capital),atacado,8,2020,833.75
Fuji,São Paulo (capital),atacado,8,2021,558.87
Fuji,São Paulo (capital),atacado,8,2022,922.66
Fuji,São Paulo (capital),atacado,8,2023,872.5
Fuji,São Paulo (capital),atacado,9,2008,326.46
Fuji,São Paulo (capital),atacado,9,2009,468.55
Fuji,São Paulo (capital),atacado,9,2010,646.29
Fuji,São Paulo (capital),atacado,9,2011,769.61
Fuji,São Paulo (capital),atacado,9,2012,423.1
Fuji,São Paulo (capital),atacado,9,2013,777.41
Fuji,São Paulo (capital),atacado,9,2014,811.01
Fuji,São Paulo (capital),atacado,9,2015,435.4
Fuji,São Paulo (capital),atacado,9,2016,791.83
Fuji,São Paulo (capital),atacado,9,2017,373.79
Fuji,São Paulo (capital),atacado,9,2018,505.76
Fuji,São Paulo (capital),atacado,9,2019,499.40999999999997
Fuji,São Paulo (capital),atacado,9,2020,808.25
Fuji,São Paulo (capital),atacado,9,2021,698.09
Fuji,São Paulo (capital),atacado,9,2022,1147.91
Fuji,São Paulo (capital),atacado,9,2023,574.99
Fuji,São Paulo (capital),atacado,10,2008,430.83
Fuji,São Paulo (capital),atacado,10,2009,636.65
Fuji,São Paulo (capital),atacado,10,2010,593.29
Fuji,São Paulo (capital),atacado,10,2011,670.13
Fuji,São Paulo (capital),atacado,10,2012,523.36
Fuji,São Paulo (capital),atacado,10,2013,1222.31
Fuji,São Paulo (capital),atacado,10,2014,727.05
Fuji,São Paulo (capital),atacado,10,2015,709.28
Fuji,São Paulo (capital),atacado,10,2016,644.5
Fuji,São Paulo (capital),atacado,10,2017,393.93
Fuji,São Paulo (capital),atacado,10,2018,526.5
Fuji,São Paulo (capital),atacado,10,2019,581.5
Fuji,São Paulo (capital),atacado,10,2020,960.75
Fuji,São Paulo (capital),atacado,10,2021,573.17
Fuji,São Paulo (capital),atacado,10,2022,929.4100000000001
Fuji,São Paulo (capital),atacado,10,2023,542.5
Fuji,São Paulo (capital),atacado,11,2007,304.74
Fuji,São Paulo (capital),atacado,11,2008,360.88
Fuji,São Paulo (capital),atacado,11,2009,526.56
Fuji,São Paulo (capital),atacado,11,2010,625.92
Fuji,São Paulo (capital),atacado,11,2011,708.2
Fuji,São Paulo (capital),atacado,11,2012,552.19
Fuji,São Paulo (capital),atacado,11,2013,491.83
Fuji,São Paulo (capital),atacado,11,2014,776.51
Fuji,São Paulo (capital),atacado,11,2015,566.67
Fuji,São Paulo (capital),atacado,11,2016,692.0
Fuji,São Paulo (capital),atacado,11,2017,422.94
Fuji,São Paulo (capital),atacado,11,2018,484.84000000000003
Fuji,São Paulo (capital),atacado,11,2019,478.65999999999997
Fuji,São Paulo (capital),atacado,11,2020,980.17
Fuji,São Paulo (capital),atacado,11,2021,576.66
Fuji,São Paulo (capital),atacado,11,2022,1005.4000000000001
Fuji,São Paulo (capital),atacado,11,2023,688.33
Fuji,São Paulo (capital),atacado,12,2007,410.88
Fuji,São Paulo (capital),atacado,12,2008,464.85
Fuji,São Paulo (capital),atacado,12,2009,654.13
Fuji,São Paulo (capital),atacado,12,2010,775.29
Fuji,São Paulo (capital),atacado,12,2011,844.0
Fuji,São Paulo (capital),atacado,12,2012,600.86
Fuji,São Paulo (capital),atacado,12,2013,561.83
Fuji,São Paulo (capital),atacado,12,2014,780.81
Fuji,São Paulo (capital),atacado,12,2015,513.65
Fuji,São Paulo (capital),atacado,12,2016,568.6
Fuji,São Paulo (capital),atacado,12,2017,411.75
Fuji,São Paulo (capital),atacado,12,2019,434.92
Fuji,São Paulo (capital),atacado,12,2020,802.75
Fuji,São Paulo (capital),atacado,12,2021,744.75
Fuji,São Paulo (capital),atacado,12,2022,923.75
Fuji,São Paulo (capital),atacado,12,2023,335.0
Fuji,São Paulo (capital),produtor,10,2022,100.0
Fuji,Vacaria,atacado,10,2022,90.0
Fuji,Vacaria,produtor,1,2009,71.67
Fuji,Vacaria,produtor,1,2010,232.25
Fuji,Vacaria,produtor,1,2011,360.67
Fuji,Vacaria,produtor,1,2012,66.0
Fuji,Vacaria,produtor,1,2013,207.5
Fuji,Vacaria,produtor,1,2014,212.0
Fuji,Vacaria,produtor,1,2015,147.0
Fuji,Vacaria,produtor,1,2016,259.0
Fuji,Vacaria,produtor,1,2019,773.0
Fuji,Vacaria,produtor,1,2022,381.74
Fuji,Vacaria,produtor,3,2011,282.5
Fuji,Vacaria,produtor,3,2012,65.0
Fuji,Vacaria,produtor,3,2013,621.73
Fuji,Vacaria,produtor,3,2014,638.0
Fuji,Vacaria,produtor,3,2015,519.0
Fuji,Vacaria,produtor,3,2017,278.34000000000003
Fuji,Vacaria,produtor,3,2019,327.0
Fuji,Vacaria,produtor,3,2020,146.66
Fuji,Vacaria,produtor,4,2008,111.5
Fuji,Vacaria,produtor,4,2009,96.0
Fuji,Vacaria,produtor,4,2010,342.5
Fuji,Vacaria,produtor,4,2011,456.0
Fuji,Vacaria,produtor,4,2012,120.0
Fuji,Vacaria,produtor,4,2013,625.65
Fuji,Vacaria,produtor,4,2014,520.66
Fuji,Vacaria,produtor,4,2015,702.0
Fuji,Vacaria,produtor,4,2016,288.67
Fuji,Vacaria,produtor,4,2017,352.83
Fuji,Vacaria,produtor,4,2018,470.67
Fuji,Vacaria,produtor,4,2019,380.90999999999997
Fuji,Vacaria,produtor,4,2020,763.99
Fuji,Vacaria,produtor,4,2021,291.3
Fuji,Vacaria,produtor,4,2022,678.01
Fuji,Vacaria,produtor,5,2008,212.5
Fuji,Vacaria,produtor,5,2010,320.12
Fuji,Vacaria,produtor,5,2011,441.0
Fuji,Vacaria,produtor,5,2012,245.57
Fuji,Vacaria,produtor,5,2013,761.84
Fuji,Vacaria,produtor,5,2014,825.0
Fuji,Vacaria,produtor,5,2015,646.33
Fuji,Vacaria,produtor,5,2016,280.5
Fuji,Vacaria,produtor,5,2017,386.74
Fuji,Vacaria,produtor,5,2018,380.82
Fuji,Vacaria,produtor,5,2019,788.63
Fuji,Vacaria,produtor,5,2020,402.67
Fuji,Vacaria,produtor,5,2021,402.25
Fuji,Vacaria,produtor,5,2022,699.16
Fuji,Vacaria,produtor,5,2023,554.0
Fuji,Vacaria,produtor,6,2008,239.27
Fuji,Vacaria,produtor,6,2009,312.0
Fuji,Vacaria,produtor,6,2010,342.18
Fuji,Vacaria,produtor,6,2011,444.67
Fuji,Vacaria,produtor,6,2012,601.3
Fuji,Vacaria,produtor,6,2013,648.64
Fuji,Vacaria,produtor,6,2014,681.77
Fuji,Vacaria,produtor,6,2015,495.5
Fuji,Vacaria,produtor,6,2016,1402.51
Fuji,Vacaria,produtor,6,2017,581.58
Fuji,Vacaria,produtor,6,2018,830.6800000000001
Fuji,Vacaria,produtor,6,2019,786.6800000000001
Fuji,Vacaria,produtor,6,2021,436.2
Fuji,Vacaria,produtor,6,2022,866.17
Fuji,Vacaria,produtor,7,2008,288.99
Fuji,Vacaria,produtor,7,2009,483.21
Fuji,Vacaria,produtor,7,2010,476.43
Fuji,Vacaria,produtor,7,2011,497.5
Fuji,Vacaria,produtor,7,2012,545.75
Fuji,Vacaria,produtor,7,2013,681.87
Fuji,Vacaria,produtor,7,2014,774.67
Fuji,Vacaria,produtor,7,2015,845.67
Fuji,Vacaria,produtor,7,2016,1144.5
Fuji,Vacaria,produtor,7,2017,570.43
Fuji,Vacaria,produtor,7,2018,448.58
Fuji,Vacaria,produtor,7,2019,589.98
Fuji,Vacaria,produtor,7,2021,684.67
Fuji,Vacaria,produtor,7,2022,750.08
Fuji,Vacaria,produtor,8,2008,258.07
Fuji,Vacaria,produtor,8,2009,400.34000000000003
Fuji,Vacaria,produtor,8,2010,426.92
Fuji,Vacaria,produtor,8,2011,536.67
Fuji,Vacaria,produtor,8,2012,662.12
Fuji,Vacaria,produtor,8,2013,917.99
Fuji,Vacaria,produtor,8,2014,634.32
Fuji,Vacaria,produtor,8,2015,682.5
Fuji,Vacaria,produtor,8,2016,1113.69
Fuji,Vacaria,produtor,8,2017,622.24
Fuji,Vacaria,produtor,8,2018,1033.66
Fuji,Vacaria,produtor,8,2019,898.14
Fuji,Vacaria,produtor,8,2020,436.02
Fuji,Vacaria,produtor,8,2021,462.1
Fuji,Vacaria,produtor,8,2022,809.08
Fuji,Vacaria,produtor,9,2008,276.8
Fuji,Vacaria,produtor,9,2009,421.14
Fuji,Vacaria,produtor,9,2010,595.5
Fuji,Vacaria,produtor,9,2011,672.34
Fuji,Vacaria,produtor,9,2012,559.36
Fuji,Vacaria,produtor,9,2013,781.34
Fuji,Vacaria,produtor,9,2014,626.2
Fuji,Vacaria,produtor,9,2015,712.5
Fuji,Vacaria,produtor,9,2016,1354.5
Fuji,Vacaria,produtor,9,2017,553.66
Fuji,Vacaria,produtor,9,2018,769.27
Fuji,Vacaria,produtor,9,2019,712.27
Fuji,Vacaria,produtor,9,2020,727.51
Fuji,Vacaria,produtor,9,2021,573.88
Fuji,Vacaria,produtor,9,2022,1028.31
Fuji,Vacaria,produtor,9,2023,222.5
Fuji,Vacaria,produtor,10,2008,361.21
Fuji,Vacaria,produtor,10,2009,544.83
Fuji,Vacaria,produtor,10,2010,508.28
Fuji,Vacaria,produtor,10,2011,557.16
Fuji,Vacaria,produtor,10,2012,584.53
Fuji,Vacaria,produtor,10,2013,988.41
Fuji,Vacaria,produtor,10,2014,740.12
Fuji,Vacaria,produtor,10,2015,999.99
Fuji,Vacaria,produtor,10,2016,1117.91
Fuji,Vacaria,produtor,10,2017,616.3199999999999
Fuji,Vacaria,produtor,10,2018,884.91
Fuji,Vacaria,produtor,10,2019,1062.1200000000001
Fuji,Vacaria,produtor,10,2020,942.08
Fuji,Vacaria,produtor,10,2021,466.40999999999997
Fuji,Vacaria,produtor,10,2022,847.01
Fuji,Vacaria,produtor,10,2023,682.5
Fuji,Vacaria,produtor,11,2008,294.84000000000003
Fuji,Vacaria,produtor,11,2009,453.15
Fuji,Vacaria,produtor,11,2010,504.45
Fuji,Vacaria,produtor,11,2011,571.91
Fuji,Vacaria,produtor,11,2012,753.1
Fuji,Vacaria,produtor,11,2013,820.91
Fuji,Vacaria,produtor,11,2014,601.26
Fuji,Vacaria,produtor,11,2015,911.34
Fuji,Vacaria,produtor,11,2016,1106.43
Fuji,Vacaria,produtor,11,2017,634.0
Fuji,Vacaria,produtor,11,2018,1144.68
Fuji,Vacaria,produtor,11,2019,915.16
Fuji,Vacaria,produtor,11,2020,1078.34
Fuji,Vacaria,produtor,11,2021,463.0
Fuji,Vacaria,produtor,11,2022,904.0
Fuji,Vacaria,produtor,11,2023,1252.66
Fuji,Vacaria,produtor,12,2007,175.5
Fuji,Vacaria,produtor,12,2008,356.67
Fuji,Vacaria,produtor,12,2009,569.67
Fuji,Vacaria,produtor,12,2010,625.11
Fuji,Vacaria,produtor,12,2011,637.1
Fuji,Vacaria,produtor,12,2012,604.86
Fuji,Vacaria,produtor,12,2013,839.16
Fuji,Vacaria,produtor,12,2014,595.34
Fuji,Vacaria,produtor,12,2015,1235.5
Fuji,Vacaria,produtor,12,2016,820.59
Fuji,Vacaria,produtor,12,2017,574.66
Fuji,Vacaria,produtor,12,2018,758.42
Fuji,Vacaria,produtor,12,2019,719.5
Fuji,Vacaria,produtor,12,2020,523.67
Fuji,Vacaria,produtor,12,2021,564.51
Fuji,Vacaria,produtor,12,2022,760.0
Fuji,Vacaria,produtor,12,2023,466.15999999999997
Gala,Fraiburgo,atacado,4,2018,50.0
Gala,Fraiburgo,produtor,1,2008,89.34
Gala,Fraiburgo,produtor,1,2009,130.67000000000002
Gala,Fraiburgo,produtor,1,2010,243.5
Gala,Fraiburgo,produtor,1,2011,248.51
Gala,Fraiburgo,produtor,1,2012,176.5
Gala,Fraiburgo,produtor,1,2013,445.65999999999997
Gala,Fraiburgo,produtor,1,2014,222.8
Gala,Fraiburgo,produtor,1,2015,515.16
Gala,Fraiburgo,produtor,1,2016,579.75
Gala,Fraiburgo,produtor,1,2017,269.67
Gala,Fraiburgo,produtor,1,2018,217.67000000000002
Gala,Fraiburgo,produtor,1,2019,800.0
Gala,Fraiburgo,produtor,1,2020,148.67000000000002
Gala,Fraiburgo,produtor,1,2021,673.25
Gala,Fraiburgo,produtor,1,2022,563.25
Gala,Fraiburgo,produtor,2,2008,249.5
Gala,Fraiburgo,produtor,2,2009,221.32999999999998
Gala,Fraiburgo,produtor,2,2010,337.59
Gala,Fraiburgo,produtor,2,2011,427.26
Gala,Fraiburgo,produtor,2,2012,426.63
Gala,Fraiburgo,produtor,2,2013,486.90999999999997
Gala,Fraiburgo,produtor,2,2014,777.44
Gala,Fraiburgo,produtor,2,2015,558.8199999999999
Gala,Fraiburgo,produtor,2,2016,826.29
Gala,Fraiburgo,produtor,2,2017,873.72
Gala,Fraiburgo,produtor,2,2018,734.64
Gala,Fraiburgo,produtor,2,2019,640.0
Gala,Fraiburgo,produtor,2,2020,788.73
Gala,Fraiburgo,produtor,2,2021,512.6
Gala,Fraiburgo,produtor,2,2022,649.17
Gala,Fraiburgo,produtor,2,2023,1122.68
Gala,Fraiburgo,produtor,3,2008,184.7
Gala,Fraiburgo,produtor,3,2009,306.36
Gala,Fraiburgo,produtor,3,2010,416.61
Gala,Fraiburgo,produtor,3,2011,499.01
Gala,Fraiburgo,produtor,3,2012,541.9399999999999
Gala,Fraiburgo,produtor,3,2013,599.23
Gala,Fraiburgo,produtor,3,2014,646.67
Gala,Fraiburgo,produtor,3,2015,551.8199999999999
Gala,Fraiburgo,produtor,3,2016,1066.38
Gala,Fraiburgo,produtor,3,2017,842.95
Gala,Fraiburgo,produtor,3,2018,661.07
Gala,Fraiburgo,produtor,3,2019,610.65
Gala,Fraiburgo,produtor,3,2020,989.35
Gala,Fraiburgo,produtor,3,2021,517.31
Gala,Fraiburgo,produtor,3,2022,845.41
Gala,Fraiburgo,produtor,3,2023,1296.92
Gala,Fraiburgo,produtor,4,2008,259.86
Gala,Fraiburgo,produtor,4,2009,471.79
Gala,Fraiburgo,produtor,4,2010,339.6
Gala,Fraiburgo,produtor,4,2011,401.98
Gala,Fraiburgo,produtor,4,2012,439.61
Gala,Fraiburgo,produtor,4,2013,612.85
Gala,Fraiburgo,produtor,4,2014,671.92
Gala,Fraiburgo,produtor,4,2015,705.15
Gala,Fraiburgo,produtor,4,2016,1265.04
Gala,Fraiburgo,produtor,4,2017,609.95
Gala,Fraiburgo,produtor,4,2018,700.64
Gala,Fraiburgo,produtor,4,2019,398.82
Gala,Fraiburgo,produtor,4,2020,1203.3
Gala,Fraiburgo,produtor,4,2021,478.51
Gala,Fraiburgo,produtor,4,2022,667.2
Gala,Fraiburgo,produtor,4,2023,718.8199999999999
Gala,Fraiburgo,produtor,5,2008,238.1
Gala,Fraiburgo,produtor,5,2009,374.99
Gala,Fraiburgo,produtor,5,2010,330.09
Gala,Fraiburgo,produtor,5,2011,416.92
Gala,Fraiburgo,produtor,5,2012,453.84000000000003
Gala,Fraiburgo,produtor,5,2013,779.22
Gala,Fraiburgo,produtor,5,2014,849.34
Gala,Fraiburgo,produtor,5,2015,622.35
Gala,Fraiburgo,produtor,5,2016,1112.99
Gala,Fraiburgo,produtor,5,2017,598.69
Gala,Fraiburgo,produtor,5,2018,477.9
Gala,Fraiburgo,produtor,5,2019,522.3199999999999
Gala,Fraiburgo,produtor,5,2020,705.79
Gala,Fraiburgo,produtor,5,2021,269.6
Gala,Fraiburgo,produtor,5,2022,701.09
Gala,Fraiburgo,produtor,5,2023,559.0
Gala,Fraiburgo,produtor,6,2008,246.06
Gala,Fraiburgo,produtor,6,2009,382.39
Gala,Fraiburgo,produtor,6,2010,361.3
Gala,Fraiburgo,produtor,6,2011,525.77
Gala,Fraiburgo,produtor,6,2012,598.17
Gala,Fraiburgo,produtor,6,2013,642.48
Gala,Fraiburgo,produtor,6,2014,644.23
Gala,Fraiburgo,produtor,6,2015,686.12
Gala,Fraiburgo,produtor,6,2016,1399.1
Gala,Fraiburgo,produtor,6,2017,762.99
Gala,Fraiburgo,produtor,6,2018,454.5
Gala,Fraiburgo,produtor,6,2019,227.16
Gala,Fraiburgo,produtor,6,2020,625.25
Gala,Fraiburgo,produtor,6,2021,568.84
Gala,Fraiburgo,produtor,6,2022,864.35
Gala,Fraiburgo,produtor,6,2023,200.5
Gala,Fraiburgo,produtor,7,2008,295.28999999999996
Gala,Fraiburgo,produtor,7,2009,504.2
Gala,Fraiburgo,produtor,7,2010,472.2
Gala,Fraiburgo,produtor,7,2011,457.47
Gala,Fraiburgo,produtor,7,2012,509.25
Gala,Fraiburgo,produtor,7,2013,664.85
Gala,Fraiburgo,produtor,7,2014,798.94
Gala,Fraiburgo,produtor,7,2015,853.89
Gala,Fraiburgo,produtor,7,2016,1124.91
Gala,Fraiburgo,produtor,7,2017,655.6
Gala,Fraiburgo,produtor,7,2018,228.0
Gala,Fraiburgo,produtor,7,2019,733.83
Gala,Fraiburgo,produtor,7,2020,1208.47
Gala,Fraiburgo,produtor,7,2021,683.02
